name,conference,count,year
Ada Gavrilovska,EUROSYS,1,2019
Ada Gavrilovska,EUROSYS,1,2023
Ada Gavrilovska,HPCA,1,2014
Ada Gavrilovska,HPDC,1,2001
Ada Gavrilovska,HPDC,1,2018
Ada Gavrilovska,HPDC,1,2019
Ada Gavrilovska,ISCA,1,2017
Ada Gavrilovska,OOPSLA,1,2023
Ada Gavrilovska,SIGCSE,1,2019
Ada Gavrilovska,VLDB,1,2017
Ada Lerner,CCS,1,2013
Ada Lerner,CCS,1,2017
Ada Lerner,MOBISYS,1,2015
Ada Wai-Chee Fu,ICDE,1,1999
Ada Wai-Chee Fu,ICDE,1,2007
Ada Wai-Chee Fu,ICDE,1,2009
Ada Wai-Chee Fu,SIGKDD,1,1995
Ada Wai-Chee Fu,SIGKDD,1,1999
Ada Wai-Chee Fu,SIGKDD,1,2005
Ada Wai-Chee Fu,SIGKDD,2,2006
Ada Wai-Chee Fu,SIGKDD,1,2007
Ada Wai-Chee Fu,SIGKDD,1,2008
Ada Wai-Chee Fu,SIGKDD,1,2009
Ada Wai-Chee Fu,SIGKDD,1,2013
Ada Wai-Chee Fu,PODS,1,1989
Ada Wai-Chee Fu,SIGMOD,2,2010
Ada Wai-Chee Fu,SIGMOD,2,2013
Ada Wai-Chee Fu,SIGMOD,2,2015
Ada Wai-Chee Fu,SIGMOD,1,2016
Ada Wai-Chee Fu,SIGMOD,1,2021
Ada Wai-Chee Fu,VLDB,1,1994
Ada Wai-Chee Fu,VLDB,1,2005
Ada Wai-Chee Fu,VLDB,3,2007
Ada Wai-Chee Fu,VLDB,2,2008
Ada Wai-Chee Fu,VLDB,1,2009
Ada Wai-Chee Fu,VLDB,1,2013
Ada Wai-Chee Fu,VLDB,1,2014
Ada Wai-Chee Fu,VLDB,1,2017
Adalbert Gerald Soosai Raj,SIGCSE,1,2018
Adalbert Gerald Soosai Raj,SIGCSE,2,2021
Adalbert Gerald Soosai Raj,SIGCSE,3,2022
Adalbert Gerald Soosai Raj,SIGCSE,3,2023
Adalbert Gerald Soosai Raj,SIGCSE,6,2024
Adalberto L. Simeone,VR,1,2017
Adalberto L. Simeone,VR,1,2020
Adalberto L. Simeone,VR,2,2022
Adam A. Porter,ASE,1,2021
Adam A. Porter,FSE,1,1995
Adam A. Porter,FSE,1,2005
Adam A. Porter,FSE,1,2010
Adam A. Porter,FSE,1,2016
Adam A. Porter,ICSE,1,1991
Adam A. Porter,ICSE,1,1994
Adam A. Porter,ICSE,3,1997
Adam A. Porter,ICSE,1,1998
Adam A. Porter,ICSE,1,2000
Adam A. Porter,ICSE,1,2002
Adam A. Porter,ICSE,1,2004
Adam A. Porter,ICSE,1,2005
Adam A. Porter,ICSE,1,2010
Adam A. Porter,ICSE,1,2012
Adam A. Porter,ISSTA,1,2004
Adam A. Porter,ISSTA,1,2008
Adam A. Porter,ISSTA,1,2009
Adam A. Porter,ISSTA,1,2011
Adam Bates 0001,CCS,1,2014
Adam Bates 0001,CCS,1,2016
Adam Bates 0001,CCS,2,2018
Adam Bates 0001,CCS,1,2019
Adam Bates 0001,CCS,1,2020
Adam Bates 0001,CCS,1,2021
Adam Bates 0001,IMC,1,2014
Adam Bates 0001,NDSS,1,2012
Adam Bates 0001,NDSS,1,2014
Adam Bates 0001,NDSS,2,2018
Adam Bates 0001,NDSS,1,2019
Adam Bates 0001,NDSS,4,2020
Adam Bates 0001,NDSS,1,2022
Adam Bates 0001,NDSS,1,2023
Adam Bates 0001,WWW,1,2017
Adam Bates 0001,WWW,1,2020
Adam Bates 0001,WWW,1,2024
Adam Belay,EUROSYS,1,2022
Adam Belay,NSDI,2,2019
Adam Belay,NSDI,3,2023
Adam Belay,NSDI,3,2024
Adam Belay,OSDI,1,2012
Adam Belay,OSDI,1,2014
Adam Belay,OSDI,4,2020
Adam Belay,SOSP,1,2019
Adam Breuer,ICML,1,2020
Adam Breuer,SIGKDD,1,2023
Adam Breuer,WWW,1,2020
Adam Chlipala,ASPLOS,1,2021
Adam Chlipala,CAV,1,2013
Adam Chlipala,CAV,1,2015
Adam Chlipala,CAV,1,2022
Adam Chlipala,ICFP,1,2006
Adam Chlipala,ICFP,1,2008
Adam Chlipala,ICFP,1,2009
Adam Chlipala,ICFP,1,2013
Adam Chlipala,ICFP,1,2015
Adam Chlipala,ICFP,1,2017
Adam Chlipala,ICFP,1,2018
Adam Chlipala,ICFP,1,2019
Adam Chlipala,ICFP,1,2021
Adam Chlipala,ICFP,1,2023
Adam Chlipala,ICSE,1,2004
Adam Chlipala,LICS,1,2018
Adam Chlipala,OOPSLA,1,2014
Adam Chlipala,OOPSLA,1,2017
Adam Chlipala,OOPSLA,1,2022
Adam Chlipala,OSDI,1,2010
Adam Chlipala,OSDI,1,2014
Adam Chlipala,OSDI,1,2018
Adam Chlipala,PLDI,1,2007
Adam Chlipala,PLDI,1,2010
Adam Chlipala,PLDI,1,2011
Adam Chlipala,PLDI,1,2020
Adam Chlipala,PLDI,1,2021
Adam Chlipala,PLDI,1,2022
Adam Chlipala,PLDI,1,2023
Adam Chlipala,PLDI,3,2024
Adam Chlipala,POPL,1,2010
Adam Chlipala,POPL,3,2015
Adam Chlipala,POPL,1,2016
Adam Chlipala,POPL,1,2017
Adam Chlipala,POPL,2,2022
Adam Chlipala,SOSP,1,2015
Adam Chlipala,SOSP,1,2017
Adam Czajka,AAAI,1,2023
Adam Czajka,CVPR,1,2023
Adam Doupé,ASPLOS,1,2022
Adam Doupé,CCS,1,2011
Adam Doupé,CCS,1,2013
Adam Doupé,CCS,1,2018
Adam Doupé,CCS,1,2019
Adam Doupé,CCS,1,2020
Adam Doupé,CCS,1,2022
Adam Doupé,CCS,1,2023
Adam Doupé,MOBISYS,1,2020
Adam Doupé,NDSS,1,2016
Adam Doupé,NDSS,1,2021
Adam Doupé,NDSS,1,2022
Adam Dziedzic,ACL,1,2020
Adam Dziedzic,ICML,1,2019
Adam Dziedzic,ICML,1,2022
Adam Finkelstein,AAAI,1,1993
Adam Finkelstein,CVPR,1,2015
Adam Finkelstein,CVPR,1,2018
Adam Finkelstein,ECCV,1,2002
Adam Finkelstein,ECCV,1,2010
Adam Finkelstein,SIGGRAPH,1,1994
Adam Finkelstein,SIGGRAPH,1,1995
Adam Finkelstein,SIGGRAPH,1,1996
Adam Finkelstein,SIGGRAPH,1,1997
Adam Finkelstein,SIGGRAPH,1,1998
Adam Finkelstein,SIGGRAPH,1,1999
Adam Finkelstein,SIGGRAPH,3,2000
Adam Finkelstein,SIGGRAPH,1,2002
Adam Finkelstein,SIGGRAPH,2,2003
Adam Finkelstein,SIGGRAPH,1,2005
Adam Finkelstein,SIGGRAPH,1,2007
Adam Finkelstein,SIGGRAPH,1,2008
Adam Finkelstein,SIGGRAPH,2,2009
Adam Finkelstein,SIGGRAPH,1,2010
Adam Finkelstein,SIGGRAPH,1,2012
Adam Finkelstein,SIGGRAPH,1,2013
Adam Finkelstein,SIGGRAPH,1,2014
Adam Finkelstein,SIGGRAPH,1,2015
Adam Finkelstein,SIGGRAPH,2,2016
Adam Finkelstein,SIGGRAPH,1,2017
Adam Finkelstein,SIGGRAPH,1,2019
Adam Finkelstein,SIGGRAPH,1,2022
Adam Finkelstein,UIST,2,2017
Adam Finkelstein,UIST,1,2018
Adam Finkelstein,VIS,1,2000
Adam Finkelstein,WWW,1,2010
Adam Herout,CVPR,1,2011
Adam Herout,CVPR,1,2013
Adam Herout,CVPR,1,2016
Adam Herout,ICCV,1,2015
Adam J. Aviv,CCS,1,2017
Adam J. Aviv,CCS,1,2023
Adam J. Aviv,EUROSYS,1,2018
Adam J. Aviv,NDSS,1,2016
Adam J. Aviv,NDSS,1,2017
Adam J. Aviv,NDSS,1,2019
Adam J. Aviv,NDSS,1,2021
Adam J. Lee,CCS,1,2006
Adam J. Lee,ICDE,1,2014
Adam Jatowt,AAAI,2,2021
Adam Jatowt,ACL,1,2015
Adam Jatowt,ACL,1,2021
Adam Jatowt,EMNLP,1,2021
Adam Jatowt,EMNLP,1,2023
Adam Jatowt,IJCAI,1,2018
Adam Jatowt,SIGKDD,1,2015
Adam Jatowt,SIGIR,2,2021
Adam Jatowt,SIGIR,1,2022
Adam Jatowt,SIGIR,2,2023
Adam Jatowt,SIGIR,4,2024
Adam Jatowt,WWW,1,2015
Adam Jatowt,WWW,1,2016
Adam Lopez,AAAI,1,2024
Adam Lopez,ACL,2,2011
Adam Lopez,ACL,1,2013
Adam Lopez,ACL,2,2016
Adam Lopez,ACL,2,2017
Adam Lopez,ACL,1,2020
Adam Lopez,ACL,1,2021
Adam Lopez,ACL,1,2022
Adam Lopez,EMNLP,1,2005
Adam Lopez,EMNLP,1,2007
Adam Lopez,EMNLP,1,2011
Adam Lopez,EMNLP,1,2018
Adam Lopez,EMNLP,2,2019
Adam Lopez,EMNLP,1,2023
Adam Lopez,NAACL,1,2013
Adam Lopez,NAACL,1,2018
Adam Lopez,NAACL,3,2019
Adam Lopez,NAACL,1,2024
Adam M. Smith 0001,AAAI,1,2020
Adam M. Smith 0001,AAAI,1,2021
Adam M. Smith 0001,IJCAI,1,2015
Adam M. Smith 0001,UIST,1,2013
Adam M. Smith 0001,VIS,1,2019
Adam Morrison 0001,ASPLOS,1,2014
Adam Morrison 0001,ASPLOS,1,2015
Adam Morrison 0001,ASPLOS,2,2016
Adam Morrison 0001,ASPLOS,1,2018
Adam Morrison 0001,ASPLOS,1,2020
Adam Morrison 0001,ASPLOS,2,2021
Adam Morrison 0001,ASPLOS,2,2022
Adam Morrison 0001,ASPLOS,1,2023
Adam Morrison 0001,ASPLOS,2,2024
Adam Morrison 0001,CCS,1,2023
Adam Morrison 0001,EUROSYS,1,2021
Adam Morrison 0001,ICS,2,2020
Adam Morrison 0001,ISCA,1,2020
Adam Morrison 0001,ISCA,1,2021
Adam Morrison 0001,OOPSLA,1,2020
Adam Morrison 0001,OSDI,1,2022
Adam Morrison 0001,OSDI,1,2023
Adam Morrison 0001,SC,1,2019
Adam Morrison 0001,SC,1,2020
Adam Morrison 0001,SIGMOD,1,2023
Adam Morrison 0001,SOSP,1,2021
Adam Morrison 0001,VLDB,1,2022
Adam O'Neill,CCS,1,2007
Adam O'Neill,CCS,1,2016
Adam O'Neill,CCS,1,2021
Adam O'Neill,CRYPTO,1,2007
Adam O'Neill,CRYPTO,2,2008
Adam O'Neill,CRYPTO,1,2010
Adam O'Neill,CRYPTO,2,2011
Adam O'Neill,CRYPTO,1,2013
Adam O'Neill,EUROCRYPT,1,2009
Adam O'Neill,EUROCRYPT,1,2010
Adam O'Neill,EUROCRYPT,1,2013
Adam O'Neill,SIGMOD,1,2015
Adam O'Neill,VLDB,1,2017
Adam Perer,VIS,1,2006
Adam Perer,VIS,1,2009
Adam Perer,VIS,2,2014
Adam Perer,VIS,1,2016
Adam Perer,VIS,1,2018
Adam Perer,VIS,1,2019
Adam Perer,VIS,1,2020
Adam Perer,VIS,1,2024
Adam Przepiórkowski,ACL,1,2007
Adam Przepiórkowski,ACL,1,2023
Adam Prügel-Bennett,ICML,1,2022
Adam R. Klivans,FOCS,1,1999
Adam R. Klivans,FOCS,1,2002
Adam R. Klivans,FOCS,1,2004
Adam R. Klivans,FOCS,1,2005
Adam R. Klivans,FOCS,1,2006
Adam R. Klivans,FOCS,1,2008
Adam R. Klivans,FOCS,1,2011
Adam R. Klivans,FOCS,1,2017
Adam R. Klivans,FOCS,1,2021
Adam R. Klivans,ICCAD,1,2023
Adam R. Klivans,ICML,1,2017
Adam R. Klivans,ICML,1,2018
Adam R. Klivans,ICML,2,2020
Adam R. Klivans,SODA,1,2012
Adam R. Klivans,STOC,1,1999
Adam R. Klivans,STOC,2,2001
Adam R. Klivans,STOC,1,2002
Adam R. Klivans,STOC,2,2008
Adam R. Klivans,STOC,2,2010
Adam R. Klivans,STOC,1,2023
Adam W. Bargteil,CVPR,1,2020
Adam W. Bargteil,SIGGRAPH,1,2004
Adam W. Bargteil,SIGGRAPH,1,2007
Adam W. Bargteil,SIGGRAPH,1,2011
Adam W. Bargteil,SIGGRAPH,1,2016
Adam White 0001,AAAI,1,2017
Adam White 0001,AAAI,1,2019
Adam White 0001,AAAI,1,2022
Adam White 0001,ICML,1,2020
Adam White 0001,ICML,1,2021
Adam White 0001,IJCAI,1,2018
Adam White 0001,IJCAI,1,2019
Adam Wierman,AAAI,1,2018
Adam Wierman,AAAI,1,2021
Adam Wierman,CCS,1,2017
Adam Wierman,EC,1,2011
Adam Wierman,EC,1,2013
Adam Wierman,HPCA,1,2016
Adam Wierman,HPCA,1,2018
Adam Wierman,ICML,1,2022
Adam Wierman,ICML,1,2023
Adam Wierman,NSDI,1,2006
Adam Wierman,NSDI,1,2014
Adam Wierman,SIGCOMM,1,2015
Adam Wierman,SIGCOMM,1,2024
Adam Wierman,WWW,1,2017
Adam Wolisz,SOSP,1,2007
Adel Said Elmaghraby,HPDC,1,1996
Adelinde M. Uhrmacher,IMC,2,2009
Adi Akavia,CCS,1,2018
Adi Akavia,CRYPTO,1,2009
Adi Akavia,CRYPTO,1,2017
Adi Akavia,EUROCRYPT,1,2017
Adi Akavia,FOCS,1,2003
Adi Akavia,STOC,1,2006
Adi Shamir,CCS,1,2018
Adi Shamir,CRYPTO,1,1982
Adi Shamir,CRYPTO,2,1984
Adi Shamir,CRYPTO,1,1985
Adi Shamir,CRYPTO,1,1986
Adi Shamir,CRYPTO,1,1987
Adi Shamir,CRYPTO,1,1988
Adi Shamir,CRYPTO,1,1989
Adi Shamir,CRYPTO,3,1990
Adi Shamir,CRYPTO,2,1991
Adi Shamir,CRYPTO,1,1992
Adi Shamir,CRYPTO,1,1993
Adi Shamir,CRYPTO,1,1997
Adi Shamir,CRYPTO,1,1998
Adi Shamir,CRYPTO,1,1999
Adi Shamir,CRYPTO,1,2001
Adi Shamir,CRYPTO,1,2002
Adi Shamir,CRYPTO,1,2003
Adi Shamir,CRYPTO,1,2006
Adi Shamir,CRYPTO,1,2007
Adi Shamir,CRYPTO,1,2008
Adi Shamir,CRYPTO,1,2010
Adi Shamir,CRYPTO,1,2012
Adi Shamir,CRYPTO,2,2014
Adi Shamir,CRYPTO,1,2015
Adi Shamir,CRYPTO,1,2016
Adi Shamir,CRYPTO,1,2018
Adi Shamir,EUROCRYPT,1,1991
Adi Shamir,EUROCRYPT,1,1994
Adi Shamir,EUROCRYPT,1,1997
Adi Shamir,EUROCRYPT,1,1998
Adi Shamir,EUROCRYPT,1,1999
Adi Shamir,EUROCRYPT,2,2000
Adi Shamir,EUROCRYPT,1,2001
Adi Shamir,EUROCRYPT,1,2008
Adi Shamir,EUROCRYPT,1,2009
Adi Shamir,EUROCRYPT,1,2010
Adi Shamir,EUROCRYPT,1,2012
Adi Shamir,EUROCRYPT,2,2020
Adi Shamir,EUROCRYPT,1,2021
Adi Shamir,EUROCRYPT,1,2023
Adi Shamir,EUROCRYPT,1,2024
Adi Shamir,FOCS,1,1975
Adi Shamir,FOCS,1,1979
Adi Shamir,FOCS,1,1982
Adi Shamir,FOCS,1,1984
Adi Shamir,FOCS,1,1989
Adi Shamir,FOCS,1,1990
Adi Shamir,FOCS,1,1991
Adi Shamir,STOC,1,1975
Adi Shamir,STOC,1,1979
Adi Shamir,STOC,1,1982
Adi Shamir,STOC,1,1983
Adi Shamir,STOC,1,1984
Adi Shamir,STOC,1,1985
Adi Shamir,STOC,1,1986
Adi Shamir,STOC,1,1987
Adi Shamir,STOC,2,1990
Adi Shamir,STOC,1,1993
Adil Ahmad,ASPLOS,1,2021
Adil Ahmad,ASPLOS,1,2023
Adil Ahmad,CCS,2,2020
Adil Ahmad,NDSS,1,2018
Adil Ahmad,NDSS,1,2019
Adil Ahmad,NDSS,1,2021
Adil Ahmad,OSDI,1,2023
Adithya Kumar Pediredla,CVPR,1,2022
Adithya Kumar Pediredla,CVPR,1,2023
Adithya Kumar Pediredla,ICCV,1,2015
Adithya Kumar Pediredla,SIGGRAPH,1,2019
Adithya Kumar Pediredla,SIGGRAPH,1,2023
Aditi Majumder,CVPR,1,2005
Aditi Majumder,CVPR,2,2007
Aditi Majumder,ECCV,1,2010
Aditi Majumder,SIGGRAPH,1,2011
Aditi Majumder,SIGGRAPH,1,2012
Aditi Majumder,VIS,1,2000
Aditi Majumder,VIS,1,2006
Aditi Majumder,VIS,1,2007
Aditi Majumder,VIS,2,2009
Aditi Majumder,VIS,2,2010
Aditi Majumder,VR,1,2010
Aditi Majumder,VR,1,2011
Aditi Raghunathan,ACL,1,2020
Aditi Raghunathan,CVPR,1,2023
Aditi Raghunathan,EMNLP,1,2019
Aditi Raghunathan,ICML,1,2016
Aditi Raghunathan,ICML,1,2017
Aditi Raghunathan,ICML,3,2020
Aditi Raghunathan,ICML,3,2021
Aditi Raghunathan,ICML,2,2023
Aditya Akella,ASPLOS,1,2023
Aditya Akella,CCS,1,2015
Aditya Akella,EUROSYS,2,2022
Aditya Akella,ICML,1,2023
Aditya Akella,IMC,1,2003
Aditya Akella,IMC,2,2004
Aditya Akella,IMC,1,2009
Aditya Akella,IMC,1,2010
Aditya Akella,IMC,1,2011
Aditya Akella,IMC,1,2012
Aditya Akella,IMC,2,2013
Aditya Akella,IMC,1,2014
Aditya Akella,IMC,2,2015
Aditya Akella,NSDI,1,2009
Aditya Akella,NSDI,2,2010
Aditya Akella,NSDI,2,2012
Aditya Akella,NSDI,2,2016
Aditya Akella,NSDI,1,2018
Aditya Akella,NSDI,2,2019
Aditya Akella,NSDI,4,2020
Aditya Akella,NSDI,3,2021
Aditya Akella,NSDI,3,2023
Aditya Akella,NSDI,1,2024
Aditya Akella,OSDI,1,2008
Aditya Akella,OSDI,3,2016
Aditya Akella,OSDI,1,2018
Aditya Akella,OSDI,1,2020
Aditya Akella,PLDI,1,2020
Aditya Akella,POPL,1,2017
Aditya Akella,SIGCOMM,1,2002
Aditya Akella,SIGCOMM,1,2003
Aditya Akella,SIGCOMM,1,2004
Aditya Akella,SIGCOMM,1,2008
Aditya Akella,SIGCOMM,1,2009
Aditya Akella,SIGCOMM,1,2011
Aditya Akella,SIGCOMM,2,2013
Aditya Akella,SIGCOMM,2,2014
Aditya Akella,SIGCOMM,3,2015
Aditya Akella,SIGCOMM,2,2016
Aditya Akella,SIGCOMM,1,2017
Aditya Akella,SIGCOMM,1,2020
Aditya Akella,SIGCOMM,1,2021
Aditya Akella,SIGCOMM,2,2023
Aditya Akella,SIGMOD,1,2023
Aditya Akella,SOSP,1,2017
Aditya Akella,VLDB,1,2018
Aditya Akella,VLDB,1,2023
Aditya Bhaskara,FOCS,2,2019
Aditya Bhaskara,ICML,1,2014
Aditya Bhaskara,ICML,1,2016
Aditya Bhaskara,ICML,1,2018
Aditya Bhaskara,ICML,1,2020
Aditya Bhaskara,ICML,1,2021
Aditya Bhaskara,ICML,1,2023
Aditya Bhaskara,SODA,1,2011
Aditya Bhaskara,SODA,1,2012
Aditya Bhaskara,SODA,1,2013
Aditya Bhaskara,SODA,1,2016
Aditya Bhaskara,STOC,1,2010
Aditya Bhaskara,STOC,1,2012
Aditya Bhaskara,STOC,1,2014
Aditya Bhaskara,STOC,1,2024
Aditya Bhaskara,WWW,1,2015
Aditya Bhaskara,WWW,1,2024
Aditya G. Parameswaran,ICDE,1,2012
Aditya G. Parameswaran,ICDE,1,2014
Aditya G. Parameswaran,ICDE,1,2015
Aditya G. Parameswaran,ICDE,1,2016
Aditya G. Parameswaran,ICDE,1,2018
Aditya G. Parameswaran,ICDE,1,2021
Aditya G. Parameswaran,ICDE,1,2023
Aditya G. Parameswaran,SIGKDD,1,2012
Aditya G. Parameswaran,SIGKDD,1,2013
Aditya G. Parameswaran,SIGKDD,1,2015
Aditya G. Parameswaran,SIGKDD,1,2016
Aditya G. Parameswaran,SIGMOD,1,2010
Aditya G. Parameswaran,SIGMOD,2,2012
Aditya G. Parameswaran,SIGMOD,1,2015
Aditya G. Parameswaran,SIGMOD,1,2016
Aditya G. Parameswaran,SIGMOD,1,2017
Aditya G. Parameswaran,SIGMOD,1,2018
Aditya G. Parameswaran,SIGMOD,1,2019
Aditya G. Parameswaran,SIGMOD,2,2020
Aditya G. Parameswaran,SIGMOD,1,2021
Aditya G. Parameswaran,VIS,1,2020
Aditya G. Parameswaran,VLDB,1,2010
Aditya G. Parameswaran,VLDB,2,2011
Aditya G. Parameswaran,VLDB,2,2014
Aditya G. Parameswaran,VLDB,3,2015
Aditya G. Parameswaran,VLDB,2,2016
Aditya G. Parameswaran,VLDB,3,2017
Aditya G. Parameswaran,VLDB,2,2018
Aditya G. Parameswaran,VLDB,1,2019
Aditya G. Parameswaran,VLDB,1,2020
Aditya G. Parameswaran,VLDB,4,2021
Aditya G. Parameswaran,VLDB,2,2022
Aditya G. Parameswaran,VLDB,1,2023
Aditya Gilra,ICML,1,2018
Aditya Grover,AAAI,2,2018
Aditya Grover,AAAI,1,2020
Aditya Grover,AAAI,1,2022
Aditya Grover,ICCV,1,2023
Aditya Grover,ICML,2,2018
Aditya Grover,ICML,2,2019
Aditya Grover,ICML,1,2020
Aditya Grover,ICML,3,2022
Aditya Grover,ICML,4,2023
Aditya Grover,IJCAI,1,2015
Aditya Grover,IJCAI,1,2016
Aditya Grover,SIGKDD,1,2015
Aditya Grover,SIGKDD,1,2016
Aditya Johri,SIGCSE,1,2020
Aditya Johri,VIS,1,2014
Aditya Nigam,CVPR,1,2022
Aditya Nigam,ECCV,1,2020
Aditya Nigam,ICCV,1,2021
Aditya P. Mathur,ASE,1,2000
Aditya P. Mathur,FSE,1,1998
Aditya P. Mathur,ICSE,1,1988
Aditya P. Mathur,ICSE,1,1995
Aditya P. Mathur,NDSS,1,2019
Aditya P. Mathur,SIGIR,1,2010
Aditya Tatu,SIGGRAPH,1,2019
Aditya V. Thakur,ASPLOS,1,2016
Aditya V. Thakur,CAV,2,2010
Aditya V. Thakur,CAV,2,2012
Aditya V. Thakur,CAV,1,2014
Aditya V. Thakur,FSE,1,2018
Aditya V. Thakur,FSE,1,2019
Aditya V. Thakur,OOPSLA,1,2010
Aditya V. Thakur,PLDI,1,2021
Aditya V. Thakur,PLDI,1,2023
Aditya V. Thakur,POPL,1,2020
Adji B. Dieng,ICML,2,2018
Adnan Darwiche,AAAI,1,1992
Adnan Darwiche,AAAI,1,1994
Adnan Darwiche,AAAI,1,1997
Adnan Darwiche,AAAI,2,2002
Adnan Darwiche,AAAI,1,2005
Adnan Darwiche,AAAI,2,2006
Adnan Darwiche,AAAI,4,2008
Adnan Darwiche,AAAI,1,2010
Adnan Darwiche,AAAI,1,2012
Adnan Darwiche,AAAI,1,2013
Adnan Darwiche,AAAI,2,2015
Adnan Darwiche,AAAI,1,2016
Adnan Darwiche,AAAI,1,2018
Adnan Darwiche,AAAI,2,2019
Adnan Darwiche,AAAI,1,2022
Adnan Darwiche,ICML,1,2017
Adnan Darwiche,ICML,1,2019
Adnan Darwiche,ICML,1,2021
Adnan Darwiche,IJCAI,1,1995
Adnan Darwiche,IJCAI,2,1999
Adnan Darwiche,IJCAI,1,2001
Adnan Darwiche,IJCAI,3,2003
Adnan Darwiche,IJCAI,3,2005
Adnan Darwiche,IJCAI,1,2007
Adnan Darwiche,IJCAI,1,2009
Adnan Darwiche,IJCAI,1,2011
Adnan Darwiche,IJCAI,1,2013
Adnan Darwiche,IJCAI,3,2015
Adnan Darwiche,IJCAI,1,2017
Adnan Darwiche,IJCAI,1,2018
Adnan Darwiche,IJCAI,1,2023
Adnan Darwiche,ISMB,1,2010
Adnan Darwiche,LICS,1,2023
Adnan Darwiche,PODS,1,2020
Adnan Siraj Rakin,AAAI,1,2024
Adnan Siraj Rakin,CVPR,1,2019
Adnan Siraj Rakin,CVPR,2,2020
Adnan Siraj Rakin,CVPR,2,2022
Adnan Siraj Rakin,DAC,1,2018
Adnan Siraj Rakin,DAC,1,2020
Adnan Siraj Rakin,DAC,1,2021
Adnan Siraj Rakin,ICCV,1,2019
Adnan Siraj Rakin,ICCV,1,2023
Adnan Yazici,VLDB,1,2012
Adolfo Piperno,LICS,1,1988
Adolfo Piperno,LICS,1,1992
Adolfo Piperno,LICS,1,1994
Adolfo Piperno,LICS,1,1995
Adolfo Piperno,LICS,1,1999
Adrian Dumitrescu,SODA,1,2001
Adrian Dumitrescu,SODA,1,2007
Adrian Dumitrescu,SODA,2,2008
Adrian Dumitrescu,SODA,1,2009
Adrian Dumitrescu,SODA,1,2010
Adrian Dumitrescu,SODA,1,2012
Adrian Dumitrescu,SODA,1,2013
Adrian Dumitrescu,SODA,1,2019
Adrian Dumitrescu,SODA,1,2020
Adrian Francalanza,ISSTA,1,2018
Adrian Francalanza,OOPSLA,1,2017
Adrian Francalanza,POPL,1,2019
Adrian Friday,MOBISYS,1,2009
Adrian G. Bors,AAAI,1,2022
Adrian G. Bors,AAAI,4,2023
Adrian G. Bors,AAAI,2,2024
Adrian G. Bors,CVPR,1,2000
Adrian G. Bors,ECCV,1,2020
Adrian G. Bors,ECCV,1,2022
Adrian G. Bors,ICCV,1,2021
Adrian G. Bors,ICCV,2,2023
Adrian Hilton 0001,CVPR,1,2000
Adrian Hilton 0001,CVPR,1,2009
Adrian Hilton 0001,CVPR,1,2011
Adrian Hilton 0001,CVPR,1,2016
Adrian Hilton 0001,CVPR,1,2017
Adrian Hilton 0001,CVPR,1,2021
Adrian Hilton 0001,ECCV,1,1996
Adrian Hilton 0001,ECCV,1,2012
Adrian Hilton 0001,ECCV,1,2014
Adrian Hilton 0001,ECCV,1,2016
Adrian Hilton 0001,ECCV,2,2018
Adrian Hilton 0001,ECCV,1,2022
Adrian Hilton 0001,ICCV,1,2003
Adrian Hilton 0001,ICCV,1,2005
Adrian Hilton 0001,ICCV,1,2007
Adrian Hilton 0001,ICCV,1,2009
Adrian Hilton 0001,ICCV,1,2011
Adrian Hilton 0001,ICCV,2,2015
Adrian Hilton 0001,ICCV,1,2019
Adrian Hilton 0001,ICCV,1,2021
Adrian Hilton 0001,VR,1,2019
Adrian Perrig,ASPLOS,1,2008
Adrian Perrig,CCS,1,2000
Adrian Perrig,CCS,1,2001
Adrian Perrig,CCS,1,2006
Adrian Perrig,CCS,1,2007
Adrian Perrig,CCS,1,2008
Adrian Perrig,CCS,1,2011
Adrian Perrig,CCS,1,2012
Adrian Perrig,CCS,1,2013
Adrian Perrig,CCS,3,2014
Adrian Perrig,CCS,1,2015
Adrian Perrig,CCS,2,2022
Adrian Perrig,EUROSYS,1,2008
Adrian Perrig,IMC,1,2022
Adrian Perrig,MOBISYS,1,2009
Adrian Perrig,NDSS,1,2000
Adrian Perrig,NDSS,1,2001
Adrian Perrig,NDSS,1,2003
Adrian Perrig,NDSS,1,2004
Adrian Perrig,NDSS,1,2009
Adrian Perrig,NDSS,1,2012
Adrian Perrig,NDSS,1,2016
Adrian Perrig,NDSS,1,2020
Adrian Perrig,NDSS,1,2021
Adrian Perrig,NDSS,2,2022
Adrian Perrig,NSDI,1,2023
Adrian Perrig,SIGCOMM,1,2004
Adrian Perrig,SIGCOMM,1,2006
Adrian Perrig,SIGCOMM,1,2007
Adrian Perrig,SIGCOMM,1,2014
Adrian Perrig,SIGCOMM,1,2023
Adrian Perrig,SOSP,1,2005
Adrian Perrig,SOSP,1,2007
Adrian Perrig,VLDB,1,2022
Adrian Perrig,WWW,1,2013
Adrian R. Pearce,AAAI,1,2006
Adrian R. Pearce,AAAI,1,2015
Adrian R. Pearce,AAAI,1,2016
Adrian R. Pearce,IJCAI,2,2007
Adrian R. Pearce,IJCAI,1,2009
Adrian R. Pearce,IJCAI,1,2015
Adrian R. Pearce,IJCAI,1,2016
Adrian Sampson,ASPLOS,1,2012
Adrian Sampson,ASPLOS,1,2015
Adrian Sampson,ASPLOS,2,2021
Adrian Sampson,ASPLOS,1,2023
