name,affiliation,homepage,scholarid,turing_award,acm_fellow,region,country,begin_time,end_time
Chandrajit L. Bajaj,University of Texas at Austin,http://www.cs.utexas.edu/~bajaj,gyL3CZ0AAAAJ,0,1,america,us,2018,2020.0
Chang Lou,University of Virginia,https://changlousys.github.io,ogozoZUAAAAJ,0,0,america,us,2016,2021.0
Chang Ming Wu,"University of California, Berkeley",https://www2.eecs.berkeley.edu/Faculty/Homepages/wu.html,R1UPxsMAAAAJ,0,0,america,us,2001,2022.0
Chang-Tien Lu,Virginia Tech,http://people.cs.vt.edu/~ctlu,TJI8JW0AAAAJ,0,0,america,us,2011,
Changliu Liu,Carnegie Mellon University,https://www.ri.cmu.edu/ri-faculty/changliu-liu,vvzAfOwAAAAJ,0,0,america,us,2001,2019.0
Changqing Li,"University of California, Merced",https://www.ucmerced.edu/content/changqing-li,hBTddCdYvMUC,0,0,america,us,2012,2021.0
Changxi Zheng,Columbia University,http://www.cs.columbia.edu/~cxz,-0rEuLgAAAAJ,0,0,america,us,2012,2023.0
Chao Lan,University of Oklahoma,https://www.cs.ou.edu/~clan,nyxqEyYAAAAJ,0,0,america,us,2013,
Chao Wang 0001,University of Southern California,http://www-bcf.usc.edu/~wang626,q2L3v6kAAAAJ,0,0,america,us,2012,2023.0
Chao Zhang 0014,Georgia Institute of Technology,http://chaozhang.org,CeEO6SIAAAAJ,0,0,america,us,2003,2021.0
Chaoli Wang 0001,University of Notre Dame,http://www3.nd.edu/~cwang11/about.html,z13bIdkAAAAJ,0,0,america,us,2004,2022.0
Charalampos E. Tsourakakis,Boston University,http://people.seas.harvard.edu/~babis,IkEXPUEAAAAJ,0,0,america,us,2009,2023.0
Charalampos Papamanthou,Yale University,https://www.cs.yale.edu/homes/cpap,4k0lzWwAAAAJ,0,0,america,us,2014,2019.0
Charles B. Owen,Michigan State University,http://www.cse.msu.edu/~cbowen,zBuDgD0AAAAJ,0,0,america,us,2017,2022.0
Charles E. Hughes,University of Central Florida,http://www.cs.ucf.edu/~ceh,pbb9CG4AAAAJ,0,0,america,us,2016,2022.0
Charles E. Leiserson,Massachusetts Institute of Technology,http://people.csail.mit.edu/cel,gWBoNCsAAAAJ,0,1,america,us,2016,2019.0
Charles E. McDowell,"University of California, Santa Cruz",https://www.soe.ucsc.edu/people/charlie,vizwcbsAAAAJ,0,0,america,us,2007,2020.0
Charles Ofria,Michigan State University,http://www.ofria.com,nYLuKDAAAAAJ,0,0,america,us,2001,2021.0
Charles Rich,Worcester Polytechnic Institute,http://www.cs.wpi.edu/~rich,zCeJN3UAAAAJ,0,0,america,us,2013,2020.0
Charles V. Stewart,Rensselaer Polytechnic Institute,http://www.cs.rpi.edu/~stewart,7egtxu0AAAAJ,0,0,america,us,2015,2019.0
Charles W. Anderson,Colorado State University,http://www.cs.colostate.edu/~anderson,plBNA0EAAAAJ,0,0,america,us,2000,2020.0
Charless C. Fowlkes,"University of California, Irvine",http://www.ics.uci.edu/~fowlkes,yLQF4mkAAAAJ,0,0,america,us,2016,2019.0
Chelsea Finn,Stanford University,http://ai.stanford.edu/~cbfinn,vfPE6hgAAAAJ,0,0,america,us,2013,2022.0
Chen Chen 0001,University of Central Florida,https://www.crcv.ucf.edu/chenchen,TuEwcZ0AAAAJ,0,0,america,us,2000,
Chen Ding 0001,University of Rochester,http://www.cs.rochester.edu/~cding,SZuNhvQAAAAJ,0,0,america,us,2005,2020.0
Chen Feng 0002,New York University,https://engineering.nyu.edu/faculty/chen-feng,YeG8ZM0AAAAJ,0,0,america,us,2006,
Chen Li 0001,"University of California, Irvine",https://chenli.ics.uci.edu,BRMbGhgAAAAJ,0,0,america,us,2006,2019.0
Chen Qian 0001,"University of California, Santa Cruz",https://www.soe.ucsc.edu/people/qian,QRxf7EUAAAAJ,0,0,america,us,2015,2023.0
Chen Sun 0002,Brown University,https://chensun.me,vQa7heEAAAAJ,0,0,america,us,2015,2020.0
Chen-Nee Chuah,"University of California, Davis",https://www.ece.ucdavis.edu/~chuah/rubinet/people/chuah/bio.html,bZNRLNAAAAAJ,0,0,america,us,2010,2023.0
Chen-Yu Wei,University of Virginia,https://bahh723.github.io,2L2cR-kAAAAJ,0,0,america,us,2018,2020.0
Chenfanfu Jiang,University of Pennsylvania,http://www.seas.upenn.edu/~cffjiang,jTivVMEAAAAJ,0,0,america,us,2001,2020.0
Cheng Tan 0005,Northeastern University,https://naizhengtan.github.io,OTzvsa4AAAAJ,0,0,america,us,2017,2019.0
Chengmo Yang,University of Delaware,https://www.eecis.udel.edu/~chengmo,d8KWMt8AAAAJ,0,0,america,us,2009,2021.0
Chenguang Wang 0001,Washington University in St. Louis,https://cgraywang.github.io,hsZ2aj0AAAAJ,0,0,america,us,2011,2023.0
Chengyu Song,"University of California, Riverside",https://www.cs.ucr.edu/~csong,EoypoXAAAAAJ,0,0,america,us,2003,
Chengzong Pang,Wichita State University,https://www.wichita.edu/profiles/academics/engineering/EECS/Pang-Chengzong.php,G91EGuAAAAAJ,0,0,america,us,2013,2023.0
Chenhan Xu,North Carolina State University,https://chenhanxu.github.io,KnwMxZ8AAAAJ,0,0,america,us,2018,2022.0
Chenhao Tan,University of Chicago,https://chenhaot.com,KGMaP18AAAAJ,0,0,america,us,2014,2022.0
Chenkai Weng,Arizona State University,https://search.asu.edu/profile/5143758,pCsgMvgAAAAJ,0,0,america,us,2008,2021.0
Chenliang Xu,University of Rochester,https://www.cs.rochester.edu/~cxu22,54HfyDIAAAAJ,0,0,america,us,2005,2023.0
Chenxi Qiu,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/chenxi-qiu,Lj9jGZ8AAAAJ,0,0,america,us,2009,2021.0
Chenyan Xiong,Carnegie Mellon University,http://www.cs.cmu.edu/~cx,E9BaEBYAAAAJ,0,0,america,us,2000,2020.0
Chenyang Lu 0001,Washington University in St. Louis,http://www.cs.wustl.edu/~lu,tCq7Wx0AAAAJ,0,1,america,us,2010,2021.0
Chethan Pandarinath,Georgia Institute of Technology,https://www.bme.gatech.edu/bme/faculty/Chethan-Pandarinath,M3-z9G4AAAAJ,0,0,america,us,2003,2022.0
Chi Jin 0001,Princeton University,https://sites.google.com/view/cjin/home,GINhGvwAAAAJ,0,0,america,us,2012,2020.0
Chi-Ren Shyu,University of Missouri,https://engineering.missouri.edu/faculty/chi-ren-shyu,SVfTWwMAAAAJ,0,0,america,us,2006,2020.0
Chia-Fang Chung,"University of California, Santa Cruz",https://people.ucsc.edu/~cfchung,8GxDKicAAAAJ,0,0,america,us,2014,2022.0
Chia-che Tsai,Texas A&M University,https://chiachetsai.com,laqfZ-4AAAAJ,0,0,america,us,2012,2023.0
Chicheng Zhang,University of Arizona,https://zcc1307.github.io,mho7MawAAAAJ,0,0,america,us,2005,2023.0
Chien-Chung Shen,University of Delaware,https://www.eecis.udel.edu/~cshen,QyipVRoAAAAJ,0,0,america,us,2013,
Chien-Ju Ho,Washington University in St. Louis,http://chienjuho.com,DWKoeW0AAAAJ,0,0,america,us,2008,2020.0
Chien-Ming Huang 0001,Johns Hopkins University,https://www.cs.jhu.edu/~cmhuang,0kTel90AAAAJ,0,0,america,us,2001,2022.0
Chilukuri K. Mohan,Syracuse University,http://www.cis.syr.edu/~mohan,41m5j04AAAAJ,0,0,america,us,2014,2021.0
Chin Ho Lee,North Carolina State University,https://chinholee.github.io,FcQ1xcwAAAAJ,0,0,america,us,2006,2019.0
Chin-Tser Huang,University of South Carolina,http://www.cse.sc.edu/~huangct,9JXSsgYAAAAJ,0,0,america,us,2005,2023.0
Chinmay Hegde,New York University,https://engineering.nyu.edu/faculty/chinmay-hegde,eJAV17IAAAAJ,0,0,america,us,2005,2023.0
Chinmay Kulkarni 0001,Emory University,https://hcii.cmu.edu/people/chinmay-kulkarni,ZDatV6MAAAAJ,0,0,america,us,2011,2023.0
Chitta Baral,Arizona State University,http://www.public.asu.edu/~cbaral,9Yd716IAAAAJ,0,0,america,us,2002,2022.0
Cho-Jui Hsieh,"University of California, Los Angeles",http://web.cs.ucla.edu/~chohsieh,Wy89g4IAAAAJ,0,0,america,us,2005,
Chong Yu,University of Cincinnati,https://researchdirectory.uc.edu/p/yuc5,mkGSDs8AAAAJ,0,0,america,us,2012,2020.0
Chongjie Zhang,Washington University in St. Louis,https://engineering.wustl.edu/faculty/Chongjie-Zhang.html,LjxqXycAAAAJ,0,0,america,us,2010,2023.0
Chris Brown 0001,Virginia Tech,https://website.cs.vt.edu/people/faculty/chris-brown.html,MmgiKNkAAAAJ,0,0,america,us,2009,2021.0
Chris Bryan,Arizona State University,https://chrisbryan.github.io,Y73FwSkAAAAJ,0,0,america,us,2007,2021.0
Chris Callison-Burch,University of Pennsylvania,http://www.cis.upenn.edu/~ccb,nv-MV58AAAAJ,0,0,america,us,2015,2023.0
Chris Donahue,Carnegie Mellon University,https://chrisdonahue.com,MgzHAPQAAAAJ,0,0,america,us,2002,2020.0
Chris Doughty,Northern Arizona University,https://nau.edu/siccs/faculty/chris-doughty,5I08jB8AAAAJ,0,0,america,us,2007,
Chris E. Weaver,University of Oklahoma,http://cs.ou.edu/~weaver/academic,SrIEIUgAAAAJ,0,0,america,us,2006,2020.0
Chris Gniady,University of Arizona,https://www.cs.arizona.edu/people/gniady,iGccVmEAAAAJ,0,0,america,us,2018,2020.0
Chris Harrison 0001,Carnegie Mellon University,http://www.chrisharrison.net,36HRdqMAAAAJ,0,0,america,us,2015,2019.0
Chris Hundhausen,Washington State University,http://www.eecs.wsu.edu/~hundhaus,jdmx_E8AAAAJ,0,0,america,us,2017,2020.0
Chris J. Myers,University of Utah,https://async.ece.utah.edu/~myers,PewEZtYAAAAJ,0,0,america,us,2015,2020.0
Chris Jermaine,Rice University,https://www.cs.rice.edu/~cmj4,D2P2B0MAAAAJ,0,0,america,us,2010,2020.0
Chris Martens,North Carolina State University,http://www.cs.cmu.edu/~cmartens,1ceh700AAAAJ,0,0,america,us,2013,
Chris North 0001,Virginia Tech,http://people.cs.vt.edu/north,yBZ7vtkAAAAJ,0,0,america,us,2012,2021.0
Chris Piech,Stanford University,https://stanford.edu/~cpiech/bio/index.html,fpT49d8AAAAJ,0,0,america,us,2016,2023.0
Chris S. Crawford,The University of Alabama,http://www.chrissmithcrawford.com,3V9Nf8QAAAAJ,0,0,america,us,2006,2023.0
Chris Thachuk,University of Washington,https://thachuk.com,UuKC48oAAAAJ,0,0,america,us,2010,2019.0
Chris Wilcox,Colorado State University,http://www.cs.colostate.edu/~wilcox,V-o9ZkIAAAAJ,0,0,america,us,2011,2019.0
Christian D. Newman,Rochester Institute of Technology,https://www.rit.edu/studentaffairs/religion/catholiccampusministry.php,hb_08rUAAAAJ,0,0,america,us,2012,
Christian Kästner,Carnegie Mellon University,https://www.cs.cmu.edu/~ckaestne,PR-ZnJUAAAAJ,0,0,america,us,2013,2020.0
Christian O'Reilly,University of South Carolina,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/oreilly_christian.php,NllRAkwAAAAJ,0,0,america,us,2010,2019.0
Christian Poellabauer,Florida International University,https://users.cs.fiu.edu/~cpoellab,7anf7aEAAAAJ,0,0,america,us,2010,2021.0
Christian R. Shelton,"University of California, Riverside",http://www.cs.ucr.edu/~cshelton,9xbbxGcAAAAJ,0,0,america,us,2000,
Christian S. Collberg,University of Arizona,http://www.cs.arizona.edu/people/collberg,Iq_d12gAAAAJ,0,0,america,us,2003,2022.0
Christian Skalka,University of Vermont,http://www.cs.uvm.edu/~skalka,XDj4RWQAAAAJ,0,0,america,us,2012,2020.0
Christina Delimitrou,Massachusetts Institute of Technology,http://www.csl.cornell.edu/~delimitrou,OziQjUsAAAAJ,0,0,america,us,2000,
Christina Gardner-McCune,University of Florida,https://www.cise.ufl.edu/people/faculty/gmccune,qe2DVGEAAAAJ,0,0,america,us,2007,2020.0
Christine Allen-Blanchette,Princeton University,https://mae.princeton.edu/people/faculty/allen-blanchette,0BbFHcEAAAAJ,0,0,america,us,2007,2022.0
Christine Alvarado,"University of California, San Diego",https://sites.google.com/a/eng.ucsd.edu/alvarado/home,kAQ5y8QAAAAJ,0,0,america,us,2012,2023.0
Christo Wilson,Northeastern University,http://www.ccs.neu.edu/home/cbw,KzmHyt8AAAAJ,0,0,america,us,2004,2021.0
Christoforos E. Kozyrakis,Stanford University,http://csl.stanford.edu/~christos,G2EJz5kAAAAJ,0,1,america,us,2017,2023.0
Christoph Eick,University of Houston,http://www2.cs.uh.edu/~ceick,qfCKBuoAAAAJ,0,0,america,us,2012,2021.0
Christoph Riedl,Northeastern University,https://christophriedl.net,9yFBqIgAAAAJ,0,0,america,us,2006,2023.0
Christophe Bobda,University of Arkansas,http://www.csce.uark.edu/~cbobda,W4bKIV0AAAAJ,0,0,america,us,2003,2019.0
Christophe G. Giraud-Carrier,Brigham Young University,https://cs.byu.edu/faculty/cgc,jHWj2yYAAAAJ,0,0,america,us,2018,2020.0
Christophe Hauser,Dartmouth College,https://web.cs.dartmouth.edu/people/christophe-hauser,SMRa4pEAAAAJ,0,0,america,us,2007,2022.0
Christopher Allen,University of Kansas,http://www.eecs.ku.edu/people/faculty/callen,pFEURKIAAAAJ,0,0,america,us,2012,
Christopher Archibald,Brigham Young University,https://cs.byu.edu/faculty/ca65,tH8pducAAAAJ,0,0,america,us,2014,2023.0
Christopher Batten,Cornell University,http://www.csl.cornell.edu/~cbatten,sHu62agAAAAJ,0,0,america,us,2014,2020.0
Christopher Bystroff,Rensselaer Polytechnic Institute,http://www.bioinfo.rpi.edu/bystrc,ZHK-ewYAAAAJ,0,0,america,us,2002,2021.0
Christopher Crick,Oklahoma State University,https://cs.okstate.edu/~chriscrick,hyEds7sAAAAJ,0,0,america,us,2010,2020.0
Christopher D. Carothers,Rensselaer Polytechnic Institute,http://www.cs.rpi.edu/~chrisc,PQakxO4AAAAJ,0,0,america,us,2009,2020.0
Christopher D. Gill,Washington University in St. Louis,http://www.cse.wustl.edu/~cdgill,G7D5O-0AAAAJ,0,0,america,us,2006,2021.0
Christopher D. Manning,Stanford University,http://nlp.stanford.edu/manning,1zmDOdwAAAAJ,0,1,america,us,2004,2021.0
Christopher De Sa,Cornell University,http://www.cs.cornell.edu/~cdesa,v7EjGHkAAAAJ,0,0,america,us,2006,2022.0
Christopher G. Healey,North Carolina State University,https://www.csc.ncsu.edu/faculty/healey,dd1qLRcAAAAJ,0,0,america,us,2009,2021.0
Christopher Homan,Rochester Institute of Technology,https://www.cs.rit.edu/~cmh,kU6puLcAAAAJ,0,0,america,us,2004,2021.0
Christopher J. MacLellan,Georgia Institute of Technology,https://chrismaclellan.com,q_K8iFQAAAAJ,0,0,america,us,2007,2021.0
Christopher J. Rossbach,University of Texas at Austin,http://www.cs.utexas.edu/~rossbach,pPSWi5EAAAAJ,0,0,america,us,2003,2021.0
Christopher J. Rozell,Georgia Institute of Technology,https://siplab.gatech.edu/rozell.html,JHuo2D0AAAAJ,0,0,america,us,2000,2021.0
Christopher Kanan,University of Rochester,http://www.chriskanan.com,jMxZjBoAAAAJ,0,0,america,us,2007,2021.0
Christopher L. Barrett,University of Virginia,https://engineering.virginia.edu/faculty/christopher-l-barrett,221a1fkAAAAJ,0,0,america,us,2009,2023.0
Christopher M. Brown,University of Rochester,https://www.cs.rochester.edu/~brown/home_orig.html,OaLLZy8AAAAJ,0,0,america,us,2001,2022.0
Christopher M. Danforth,University of Vermont,http://www.uvm.edu/~cdanfort,huQnquIAAAAJ,0,0,america,us,2015,2020.0
Christopher M. Reardon,University of Denver,https://ritchieschool.du.edu/about/people/christopher-m-reardon,I3L9Y6AAAAAJ,0,0,america,us,2003,2021.0
Christopher Musco,New York University,https://www.chrismusco.com,HXXSrNMAAAAJ,0,0,america,us,2001,2021.0
Christopher Nitta,"University of California, Davis",https://web.cs.ucdavis.edu/~cjnitta,vEPWWu0AAAAJ,0,0,america,us,2005,2022.0
Christopher Potts,Stanford University,https://web.stanford.edu/~cgpotts,3j08YoAAAAAJ,0,0,america,us,2010,2021.0
Christopher R. Johnson 0001,University of Utah,http://www.cs.utah.edu/~crj,SS3tE_MAAAAJ,0,0,america,us,2004,2022.0
Christopher Rasmussen,University of Delaware,https://www.eecis.udel.edu/~cer,UMG3OGgAAAAJ,0,0,america,us,2003,
Christopher Ré,Stanford University,http://cs.stanford.edu/people/chrismre,DnnCWN0AAAAJ,0,0,america,us,2009,2020.0
Christopher Thomas 0004,Virginia Tech,https://people.cs.vt.edu/chris,16r7ZhsAAAAJ,0,0,america,us,2002,2021.0
Christopher Torng,University of Southern California,https://ctorng.com,NqSxRAsAAAAJ,0,0,america,us,2018,2020.0
Christopher Umans,California Institute of Technology,http://www.cs.caltech.edu/~umans,uNsqlqYAAAAJ,0,0,america,us,2010,2020.0
Christopher W. Geib,Drexel University,http://drexel.edu/cci/contact/Faculty/Geib-Christopher,jF9nhWAAAAAJ,0,0,america,us,2014,
Christos Dimoulas,Northwestern University,http://users.eecs.northwestern.edu/~chrdimo,mFs4fikAAAAJ,0,0,america,us,2018,2020.0
Christos Faloutsos,Carnegie Mellon University,http://www.cs.cmu.edu/~christos,nd8lQQIAAAAJ,0,1,america,us,2013,2019.0
Christos H. Papadimitriou,Columbia University,https://www.cs.berkeley.edu/~christos,rXYLXJMAAAAJ,0,1,america,us,2009,2019.0
Christos Papadopoulos,Colorado State University,http://www.cs.colostate.edu/~christos,TsVU8EcAAAAJ,0,0,america,us,2004,2023.0
Chuan Yue,Colorado School of Mines,https://inside.mines.edu/~chuanyue,r4nMOKsAAAAJ,0,0,america,us,2003,2020.0
Chuanyi Ji,Georgia Institute of Technology,https://jic.ece.gatech.edu,nHRYc6YAAAAJ,0,0,america,us,2010,
Chul-Ho Lee,Texas State University,https://sites.google.com/site/chulholeesite,hxzrx3kAAAAJ,0,0,america,us,2014,2020.0
Chuxu Zhang,Brandeis University,https://chuxuzhang.github.io,ZbZ0l0oAAAAJ,0,0,america,us,2006,2023.0
Cihan Tunc,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/cihan-tunc,b2Re4qYAAAAJ,0,0,america,us,2003,2021.0
Cihang Xie,"University of California, Santa Cruz",https://cihangxie.github.io,X3vVZPcAAAAJ,0,0,america,us,2015,2019.0
Cindy Grimm,Oregon State University,http://web.engr.oregonstate.edu/~grimmc,pdCI7sAAAAJ,0,0,america,us,2013,2021.0
Cindy L. Bethel,Mississippi State University,http://www.cavs.msstate.edu/directory/information.php?d=2258,Alsv0h8AAAAJ,0,0,america,us,2009,2022.0
Cindy Rubio-González,"University of California, Davis",http://web.cs.ucdavis.edu/~rubio,AMeXAmQAAAAJ,0,0,america,us,2018,2021.0
Cindy Xiong Bearfield,Georgia Institute of Technology,http://cyxiong.com,fFc3ezYAAAAJ,0,0,america,us,2011,2022.0
Claire Cardie,Cornell University,http://www.cs.cornell.edu/home/cardie,ex9BQiIAAAAJ,0,1,america,us,2009,2021.0
Claire Le Goues,Carnegie Mellon University,https://clairelegoues.com,Cmr9ljkAAAAJ,0,0,america,us,2007,2022.0
Clark W. Barrett,Stanford University,https://cs.nyu.edu/~barrett,BtwmZfQAAAAJ,0,0,america,us,2006,2023.0
Clay Shields,Georgetown University,http://people.cs.georgetown.edu/~clay,flCzpwcAAAAJ,0,0,america,us,2012,2020.0
Clayton H. Lewis,University of Colorado Boulder,https://www.colorado.edu/faculty/lewis-clayton,eIYoeT4AAAAJ,0,0,america,us,2001,2022.0
Clemente Izurieta,Montana State University,http://www.cs.montana.edu/directory/1524206/clemente-izurieta,O-DTnjAAAAAJ,0,0,america,us,2011,2019.0
Cliff C. Zou,University of Central Florida,http://www.cs.ucf.edu/~czou,bfK_0uwAAAAJ,0,0,america,us,2001,2022.0
Clifford A. Shaffer,Virginia Tech,http://www.cs.vt.edu/~shaffer,v0tJmyYAAAAJ,0,0,america,us,2004,2023.0
Clifford Stein 0001,Columbia University,http://www.columbia.edu/~cs2035,r49_E2cAAAAJ,0,0,america,us,2013,2020.0
Cláudio T. Silva,New York University,https://vgc.poly.edu/~csilva,YIwiAAsAAAAJ,0,0,america,us,2010,2020.0
Clément Aubert,Augusta University,https://spots.augusta.edu/caubert,mV9zWOoAAAAJ,0,0,america,us,2009,2022.0
Cody Dunne,Northeastern University,https://cody.khoury.northeastern.edu,qDjyCz8AAAAJ,0,0,america,us,2003,2023.0
Colin Potts,Georgia Institute of Technology,http://oue.gatech.edu/content/colin-potts,NXtRD1cAAAAJ,0,0,america,us,2006,2020.0
Colin S. Gordon,Drexel University,https://www.cs.drexel.edu/~csgordon,Y9ek5GIAAAAJ,0,0,america,us,2014,2020.0
Colin Ware,University of New Hampshire,http://ccom.unh.edu/vislab/colin_ware.html,e6C_dHAAAAAJ,0,0,america,us,2003,2019.0
Collin F. Lynch,North Carolina State University,http://people.engr.ncsu.edu/cflynch,BgGQiWkAAAAJ,0,0,america,us,2007,2020.0
Collin McMillan,University of Notre Dame,http://www.cse.nd.edu/~cmc,xaoz3-gAAAAJ,0,0,america,us,2009,2022.0
Cong Hao,Georgia Institute of Technology,https://sharclab.ece.gatech.edu,fWEIPSUAAAAJ,0,0,america,us,2010,2023.0
Cong Liu 0005,"University of California, Riverside",https://intra.ece.ucr.edu/~cong/index.html,vpc4bggAAAAJ,0,0,america,us,2007,2023.0
Constantine Caramanis,University of Texas at Austin,https://www.cs.utexas.edu/people/faculty-researchers/constantine-caramanis,47YTUrEAAAAJ,0,0,america,us,2002,2021.0
Constantinos Daskalakis,Massachusetts Institute of Technology,http://people.csail.mit.edu/costis,iTv2cOgAAAAJ,0,1,america,us,2003,2019.0
Constantinos Dovrolis,Georgia Institute of Technology,http://www.cc.gatech.edu/fac/Constantinos.Dovrolis,sfuwsSwAAAAJ,0,0,america,us,2000,2020.0
Corin Pitcher,DePaul University,http://fpl.cs.depaul.edu/cpitcher,_9BDsmoAAAAJ,0,0,america,us,2016,2021.0
Cormac Flanagan,"University of California, Santa Cruz",https://users.soe.ucsc.edu/~cormac,XkiApd4AAAAJ,0,1,america,us,2005,2019.0
Cory Barker,Brigham Young University,https://cs.byu.edu/faculty/barker,iZfqmbMAAAAJ,0,0,america,us,2010,2022.0
Costas Busch,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=KBUSCH,VxzBbI0AAAAJ,0,0,america,us,2016,2021.0
Costas J. Spanos,"University of California, Berkeley",https://www2.eecs.berkeley.edu/Faculty/Homepages/spanos.html,90TaOdoAAAAJ,0,0,america,us,2017,2022.0
Craig A. Schroeder,"University of California, Riverside",http://www.cs.ucr.edu/~craigs,CAWhuTkAAAAJ,0,0,america,us,2015,2023.0
Craig A. Shue,Worcester Polytechnic Institute,http://www.cs.wpi.edu/~cshue,haHpARUAAAAJ,0,0,america,us,2008,2023.0
Craig E. Wills,Worcester Polytechnic Institute,http://www.cs.wpi.edu/~cew,f3zWwqsAAAAJ,0,0,america,us,2005,2021.0
Craig Miller,DePaul University,http://facsrv.cdm.depaul.edu/~cmiller,XSUQ4A8AAAAJ,0,0,america,us,2001,2020.0
Cristian Danescu-Niculescu-Mizil,Cornell University,http://www.cs.cornell.edu/~cristian,njczUPMAAAAJ,0,0,america,us,2001,2022.0
Cristina Nita-Rotaru,Northeastern University,http://www.ccis.northeastern.edu/people/cristina-nita-rotaru,mGxYfZUAAAAJ,0,0,america,us,2005,2022.0
